title,date,author_source,email_phone,address_city,services_specialties,url
Thư cám ơn Cô Nguyễn Thị Kim Ngân Hỗ trợ người bệnh có hoàn cảnh khó khăn điều trị tại Bệnh viện An Bình Ngày 29 tết năm 2025,2026-02-25T15:18:58.171477,,,,,https://benhvienanbinh.vn/thu-cam-on-co-nguyen-thi-kim-ngan-ho-tro-nguoi-benh-co-hoan-canh-kho-khan-dieu-tri-tai-benh-vien-an-binh-ngay-29-tet-nam-2025/
Bệnh viện An Bình trân trọng cảm ơn Cô Nguyễn Thị Kim Ngân,2026-02-25T15:18:58.379361,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tran-trong-cam-on-co-nguyen-thi-kim-ngan/
Bệnh viện An Bình trân trọng cảm ơn Cô Nguyễn Thị Kim Ngân,2026-02-25T15:18:58.379361,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tran-trong-cam-on-co-nguyen-thi-kim-ngan/
"Thư cám ơn từ thân nhân của bệnh nhân Lê Thành Đức gửi Khoa Phục hồi chức năng, Khoa Chấn thương chỉnh hình",2026-02-25T15:18:58.427971,,,,,https://benhvienanbinh.vn/thu-cam-on-tu-than-nhan-cua-benh-nhan-le-thanh-duc-gui-khoa-phuc-hoi-chuc-nang/
"Thư cám ơn từ thân nhân của bệnh nhân Lê Thành Đức gửi Khoa Phục hồi chức năng, Khoa Chấn thương chỉnh hình",2026-02-25T15:18:58.427971,,,,,https://benhvienanbinh.vn/thu-cam-on-tu-than-nhan-cua-benh-nhan-le-thanh-duc-gui-khoa-phuc-hoi-chuc-nang/
Bảo vệ: TÀI LIỆU LƯU HÀNH NỘI BỘ,2026-02-25T15:20:13.916068,,,,,https://benhvienanbinh.vn/tai-lieu-luu-hanh-noi-bo-test/
Bảo vệ: TÀI LIỆU LƯU HÀNH NỘI BỘ,2026-02-25T15:20:13.917070,,,,,https://benhvienanbinh.vn/tai-lieu-luu-hanh-noi-bo-test/
"Phần mềm theo dõi, quản lý chỉ số chuyên môn Bệnh viện An Bình",2026-02-25T15:20:40.561946,,,,,https://benhvienanbinh.vn/phan-mem-theo-doi-quan-ly-chi-so-chuyen-mon-benh-vien-an-binh/
"Phần mềm theo dõi, quản lý chỉ số chuyên môn Bệnh viện An Bình",2026-02-25T15:20:40.562941,,,,,https://benhvienanbinh.vn/phan-mem-theo-doi-quan-ly-chi-so-chuyen-mon-benh-vien-an-binh/
Bệnh viện An Bình tham gia hội diễn văn nghệ quần chúng năm 2025 “Tổ quốc ta cờ bay”,2026-02-25T15:20:41.051247,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tham-gia-hoi-dien-van-nghe-quan-chung-nam-2025-to-quoc-ta-co-bay/
Bệnh viện An Bình tham gia hội diễn văn nghệ quần chúng năm 2025 “Tổ quốc ta cờ bay”,2026-02-25T15:20:41.067034,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tham-gia-hoi-dien-van-nghe-quan-chung-nam-2025-to-quoc-ta-co-bay/
Ứng dụng QR code trong truy cập thư viện số của khoa Ngoại Tổng Hợp,2026-02-25T15:20:42.211394,,,,,https://benhvienanbinh.vn/ung-dung-qr-code-trong-truy-cap-thu-vien-so-cua-khoa-ngoai-tong-hop/
Ứng dụng QR code trong truy cập thư viện số của khoa Ngoại Tổng Hợp,2026-02-25T15:20:42.212395,,,,,https://benhvienanbinh.vn/ung-dung-qr-code-trong-truy-cap-thu-vien-so-cua-khoa-ngoai-tong-hop/
Tối ưu hóa quy trình khám bệnh với Kiosk Y tế thông minh theo đề án 06/CP,2026-02-25T15:20:42.680832,,,,,https://benhvienanbinh.vn/toi-uu-hoa-quy-trinh-kham-benh-voi-kiosk-y-te-thong-minh-theo-de-an-06-cp/
Tối ưu hóa quy trình khám bệnh với Kiosk Y tế thông minh theo đề án 06/CP,2026-02-25T15:20:42.681831,,,,,https://benhvienanbinh.vn/toi-uu-hoa-quy-trinh-kham-benh-voi-kiosk-y-te-thong-minh-theo-de-an-06-cp/
Kết nối hệ thống các máy chụp đến trạm đọc kết quả,2026-02-25T15:20:45.468848,,,,,https://benhvienanbinh.vn/ket-noi-he-thong-cac-may-chup-den-tram-doc-ket-qua/
Kết nối hệ thống các máy chụp đến trạm đọc kết quả,2026-02-25T15:20:45.469850,,,,,https://benhvienanbinh.vn/ket-noi-he-thong-cac-may-chup-den-tram-doc-ket-qua/
"Hiệu quả triển khai sử dụng thẻ CCCD gắn chíp và ứng dụng định danh điện tử quốc gia VNeID thay thế thẻ BHYT trong khám bệnh, chữa bệnh tại bệnh viện",2026-02-25T15:20:45.690861,,,,,https://benhvienanbinh.vn/hieu-qua-trien-khai-su-dung-the-cccd-gan-chip-va-ung-dung-dinh-danh-dien-tu-quoc-gia-vneid-thay-the-the-bhyt-trong-kham-benh-chua-benh-tai-benh-vien/
"Hiệu quả triển khai sử dụng thẻ CCCD gắn chíp và ứng dụng định danh điện tử quốc gia VNeID thay thế thẻ BHYT trong khám bệnh, chữa bệnh tại bệnh viện",2026-02-25T15:20:45.692718,,,,,https://benhvienanbinh.vn/hieu-qua-trien-khai-su-dung-the-cccd-gan-chip-va-ung-dung-dinh-danh-dien-tu-quoc-gia-vneid-thay-the-the-bhyt-trong-kham-benh-chua-benh-tai-benh-vien/
Cải cách hành chính: Mô hình “Thư viện số – Đọc sách thông minh 4.0” – Tuổi trẻ An Bình tiên phong trong chuyển đổi số.,2026-02-25T15:20:46.693764,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-mo-hinh-thu-vien-so-doc-sach-thong-minh-4-0-tuoi-tre-an-binh-tien-phong-trong-chuyen-doi-so/
Cải cách hành chính: Mô hình “Thư viện số – Đọc sách thông minh 4.0” – Tuổi trẻ An Bình tiên phong trong chuyển đổi số.,2026-02-25T15:20:46.693764,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-mo-hinh-thu-vien-so-doc-sach-thong-minh-4-0-tuoi-tre-an-binh-tien-phong-trong-chuyen-doi-so/
Cải cách hành chính: “Cải tiến báo cáo suất ăn qua phần mềm MQ”,2026-02-25T15:20:47.372050,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-cai-tien-bao-cao-suat-an-qua-phan-mem-mq/
Cải cách hành chính: “Cải tiến báo cáo suất ăn qua phần mềm MQ”,2026-02-25T15:20:47.373053,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-cai-tien-bao-cao-suat-an-qua-phan-mem-mq/
Cải cách hành chính: “Phần mềm quản lý đội xe”,2026-02-25T15:20:49.046841,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-phan-mem-quan-ly-doi-xe/
Cải cách hành chính: “Phần mềm quản lý đội xe”,2026-02-25T15:20:49.047841,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-phan-mem-quan-ly-doi-xe/
Cải cách hành chính: “Đơn giản hóa quy trình cấp Giấy chứng nhận nghỉ việc hưởng Bảo hiểm xã hội.”,2026-02-25T15:20:49.808496,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-don-gian-hoa-quy-trinh-cap-giay-chung-nhan-nghi-viec-huong-bao-hiem-xa-hoi/
Cải cách hành chính: “Đơn giản hóa quy trình cấp Giấy chứng nhận nghỉ việc hưởng Bảo hiểm xã hội.”,2026-02-25T15:20:49.809495,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-don-gian-hoa-quy-trinh-cap-giay-chung-nhan-nghi-viec-huong-bao-hiem-xa-hoi/
Cải cách hành chính: “Quy trình xét nghiệm tại phòng khám Nội tiết”,2026-02-25T15:20:51.311174,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-quy-trinh-xet-nghiem-tai-phong-kham-noi-tiet/
Cải cách hành chính: “Quy trình xét nghiệm tại phòng khám Nội tiết”,2026-02-25T15:20:51.312174,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-quy-trinh-xet-nghiem-tai-phong-kham-noi-tiet/
Phát động cao điểm “55 ngày đêm triển khai hiệu quả Sổ sức khỏe điện tử tích hợp trên ứng dụng VNeID của toàn Ngành Y tế Thành phố Hồ Chí Minh”,2026-02-25T15:20:52.239888,,,,,https://benhvienanbinh.vn/phat-dong-cao-diem-55-ngay-dem-trien-khai-hieu-qua-so-suc-khoe-dien-tu-tich-hop-tren-ung-dung-vneid-cua-toan-nganh-y-te-thanh-pho-ho-chi-minh/
Phát động cao điểm “55 ngày đêm triển khai hiệu quả Sổ sức khỏe điện tử tích hợp trên ứng dụng VNeID của toàn Ngành Y tế Thành phố Hồ Chí Minh”,2026-02-25T15:20:52.239888,,,,,https://benhvienanbinh.vn/phat-dong-cao-diem-55-ngay-dem-trien-khai-hieu-qua-so-suc-khoe-dien-tu-tich-hop-tren-ung-dung-vneid-cua-toan-nganh-y-te-thanh-pho-ho-chi-minh/
Cải cách hành chính: “Lịch mổ chương trình tại Khoa Gây mê hồi sức”,2026-02-25T15:20:53.018104,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-lich-mo-chuong-trinh-tai-khoa-gay-me-hoi-suc/
Cải cách hành chính: “Lịch mổ chương trình tại Khoa Gây mê hồi sức”,2026-02-25T15:20:53.019102,,,,,https://benhvienanbinh.vn/cai-cach-hanh-chinh-lich-mo-chuong-trinh-tai-khoa-gay-me-hoi-suc/
Khám sức khỏe lái xe tại Bệnh viện An Bình,2026-02-25T15:20:54.566369,,,,,https://benhvienanbinh.vn/kham-suc-khoe-lai-xe-tai-benh-vien-an-binh/
Khám sức khỏe lái xe tại Bệnh viện An Bình,2026-02-25T15:20:54.567369,,,,,https://benhvienanbinh.vn/kham-suc-khoe-lai-xe-tai-benh-vien-an-binh/
"Bệnh viện An Bình ứng dụng công nghệ thông tin, quét mã QR code vào việc cải cách hành chính tại Khoa Chấn Thương Chỉnh Hình",2026-02-25T15:20:56.131064,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-ung-dung-cong-nghe-thong-tin-quet-ma-qr-code-vao-viec-cai-cach-hanh-chinh/
"Bệnh viện An Bình ứng dụng công nghệ thông tin, quét mã QR code vào việc cải cách hành chính tại Khoa Chấn Thương Chỉnh Hình",2026-02-25T15:20:56.132074,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-ung-dung-cong-nghe-thong-tin-quet-ma-qr-code-vao-viec-cai-cach-hanh-chinh/
Quy trình khám bệnh khu dịch vụ – có bảo hiểm y tế,2026-02-25T15:20:57.362531,,,,,https://benhvienanbinh.vn/quy-trinh-kham-benh-khu-dich-vu-co-bao-hiem-y-te/
Quy trình khám bệnh khu dịch vụ – có bảo hiểm y tế,2026-02-25T15:20:57.364039,,,,,https://benhvienanbinh.vn/quy-trinh-kham-benh-khu-dich-vu-co-bao-hiem-y-te/
Hướng dẫn đặt lịch khám bệnh trực tuyến qua Youmed,2026-02-25T15:20:58.086702,,,,,https://benhvienanbinh.vn/huong-dan-dat-lich-kham-benh-truc-tuyen-qua-youmed/
Hướng dẫn đặt lịch khám bệnh trực tuyến qua Youmed,2026-02-25T15:20:58.088269,,,,,https://benhvienanbinh.vn/huong-dan-dat-lich-kham-benh-truc-tuyen-qua-youmed/
Hướng dẫn thực hiện thanh toán bằng qr code hướng đến việc thanh toán không dùng tiền mặt,2026-02-25T15:20:58.929272,,,,,https://benhvienanbinh.vn/huong-dan-thuc-hien-thanh-toan-bang-qr-code-huong-den-viec-thanh-toan-khong-dung-tien-mat/
Hướng dẫn thực hiện thanh toán bằng qr code hướng đến việc thanh toán không dùng tiền mặt,2026-02-25T15:20:58.930326,,,,,https://benhvienanbinh.vn/huong-dan-thuc-hien-thanh-toan-bang-qr-code-huong-den-viec-thanh-toan-khong-dung-tien-mat/
2 phút cùng Bác sĩ #87 – Viêm phổi – đừng chủ quan với những dấu hiệu ban đầu.,2026-02-25T15:21:00.175446,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-87-viem-phoi-dung-chu-quan-voi-nhung-dau-hieu-ban-dau/
2 phút cùng Bác sĩ #87 – Viêm phổi – đừng chủ quan với những dấu hiệu ban đầu.,2026-02-25T15:21:00.175446,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-87-viem-phoi-dung-chu-quan-voi-nhung-dau-hieu-ban-dau/
"2 phút cùng Bác sĩ #86 – Đau vai gáy, nỗi ám ảnh dân văn phòng",2026-02-25T15:21:01.961992,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-86-dau-vai-gay-noi-am-anh-dan-van-phong/
"2 phút cùng Bác sĩ #86 – Đau vai gáy, nỗi ám ảnh dân văn phòng",2026-02-25T15:21:01.963000,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-86-dau-vai-gay-noi-am-anh-dan-van-phong/
"Danh sách người thực hành khám bệnh, chữa bệnh Tháng 11.2025",2026-02-25T15:21:13.708824,,,,,https://benhvienanbinh.vn/danh-sach-nguoi-thuc-hanh-kham-benh-chua-benh-thang-11-2025/
"Danh sách người thực hành khám bệnh, chữa bệnh Tháng 11.2025",2026-02-25T15:21:13.708824,,,,,https://benhvienanbinh.vn/danh-sach-nguoi-thuc-hanh-kham-benh-chua-benh-thang-11-2025/
Thông báo tuyển dụng 10/11/2025,2026-02-25T15:21:13.991635,,,,,https://benhvienanbinh.vn/thong-bao-tuyen-dung-10-11-2025/
Thông báo tuyển dụng 10/11/2025,2026-02-25T15:21:13.992635,,,,,https://benhvienanbinh.vn/thong-bao-tuyen-dung-10-11-2025/
Bệnh viện An Bình tập huấn An toàn vệ sinh lao động 2025,2026-02-25T15:21:14.910058,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tap-huan-an-toan-ve-sinh-lao-dong-2025/
Bệnh viện An Bình tập huấn An toàn vệ sinh lao động 2025,2026-02-25T15:21:14.910058,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-tap-huan-an-toan-ve-sinh-lao-dong-2025/
Yêu cầu thông báo chào giá Cung cấp bình phong chì di động cho khoa Chẩn đoán hình ảnh và khoa Hồi sức tích cực – Chống độc,2026-02-25T15:21:14.923259,,,,,https://benhvienanbinh.vn/yeu-cau-thong-bao-chao-gia-cung-cap-binh-phong-chi-di-dong-cho-khoa-chan-doan-hinh-anh-va-khoa-hoi-suc-tich-cuc-chong-doc/
Yêu cầu thông báo chào giá Cung cấp bình phong chì di động cho khoa Chẩn đoán hình ảnh và khoa Hồi sức tích cực – Chống độc,2026-02-25T15:21:14.923259,,,,,https://benhvienanbinh.vn/yeu-cau-thong-bao-chao-gia-cung-cap-binh-phong-chi-di-dong-cho-khoa-chan-doan-hinh-anh-va-khoa-hoi-suc-tich-cuc-chong-doc/
Sinh hoạt Khoa học kỹ thuật Bệnh viện An Bình tháng 11/2025 – Chủ đề: Vì lá phổi khỏe,2026-02-25T15:21:17.365886,,,,,https://benhvienanbinh.vn/sinh-hoat-khoa-hoc-ky-thuat-benh-vien-an-binh-thang-11-2025-chu-de-vi-la-phoi-khoe/
Sinh hoạt Khoa học kỹ thuật Bệnh viện An Bình tháng 11/2025 – Chủ đề: Vì lá phổi khỏe,2026-02-25T15:21:17.369690,,,,,https://benhvienanbinh.vn/sinh-hoat-khoa-hoc-ky-thuat-benh-vien-an-binh-thang-11-2025-chu-de-vi-la-phoi-khoe/
Vượt ‘cửa tử’ đột quỵ nhưng lại bỏ ngỏ phục hồi chức năng,2026-02-25T15:21:18.287874,,,,,https://benhvienanbinh.vn/vuot-cua-tu-dot-quy-nhung-lai-bo-ngo-phuc-hoi-chuc-nang/
Vượt ‘cửa tử’ đột quỵ nhưng lại bỏ ngỏ phục hồi chức năng,2026-02-25T15:21:18.288905,,,,,https://benhvienanbinh.vn/vuot-cua-tu-dot-quy-nhung-lai-bo-ngo-phuc-hoi-chuc-nang/
Thông báo chào giá Cung cấp và lắp đặt bảng hiệu tại Bệnh viện An Bình,2026-02-25T15:21:19.848326,,,,,https://benhvienanbinh.vn/thong-bao-chao-gia-cung-cap-va-lap-dat-bang-hieu-tai-benh-vien-an-binh/
Thông báo chào giá Cung cấp và lắp đặt bảng hiệu tại Bệnh viện An Bình,2026-02-25T15:21:19.848326,,,,,https://benhvienanbinh.vn/thong-bao-chao-gia-cung-cap-va-lap-dat-bang-hieu-tai-benh-vien-an-binh/
"Cung cấp và lắp đặt rèm y tế cho phòng khám (Sản, Phụ khoa), phòng điều trị (YHCT, Da liễu) và phòng cận lâm sàng (CĐHA, Tim mạch) tại Bệnh viện An Bình",2026-02-25T15:21:20.083708,,,,,https://benhvienanbinh.vn/cung-cap-va-lap-dat-rem-y-te-cho-phong-kham-san-phu-khoa-phong-dieu-tri-yhct-da-lieu-va-phong-can-lam-sang-cdha-tim-mach-tai-benh-vien-an-binh/
"Cung cấp và lắp đặt rèm y tế cho phòng khám (Sản, Phụ khoa), phòng điều trị (YHCT, Da liễu) và phòng cận lâm sàng (CĐHA, Tim mạch) tại Bệnh viện An Bình",2026-02-25T15:21:20.083708,,,,,https://benhvienanbinh.vn/cung-cap-va-lap-dat-rem-y-te-cho-phong-kham-san-phu-khoa-phong-dieu-tri-yhct-da-lieu-va-phong-can-lam-sang-cdha-tim-mach-tai-benh-vien-an-binh/
Yêu cầu báo giá Sửa chữa máy siêu âm GE Versana Balance ( SN: 6051122WX0) cho Khoa Chẩn đoán hình ảnh,2026-02-25T15:21:20.300308,,,,,https://benhvienanbinh.vn/yeu-cau-bao-gia-sua-chua-may-sieu-am-ge-versana-balance-sn-6051122wx0-cho-khoa-chan-doan-hinh-anh/
Yêu cầu báo giá Sửa chữa máy siêu âm GE Versana Balance ( SN: 6051122WX0) cho Khoa Chẩn đoán hình ảnh,2026-02-25T15:21:20.300308,,,,,https://benhvienanbinh.vn/yeu-cau-bao-gia-sua-chua-may-sieu-am-ge-versana-balance-sn-6051122wx0-cho-khoa-chan-doan-hinh-anh/
"Thông báo công bố kết quả tự kiểm tra, đánh gía chất lượng bệnh viện 9 tháng năm 2025",2026-02-25T15:21:21.047993,,,,,https://benhvienanbinh.vn/thong-bao-cong-bo-ket-qua-tu-kiem-tra-danh-gia-chat-luong-benh-vien-9-thang-nam-2025/
"Thông báo công bố kết quả tự kiểm tra, đánh gía chất lượng bệnh viện 9 tháng năm 2025",2026-02-25T15:21:21.048991,,,,,https://benhvienanbinh.vn/thong-bao-cong-bo-ket-qua-tu-kiem-tra-danh-gia-chat-luong-benh-vien-9-thang-nam-2025/
Sinh hoạt khoa học tại Bệnh viện An Bình: “Suy giảm thính lực và rối loạn tiền đình trong các rối loạn chuyển hóa – giá trị thực tiễn trong phát hiện và quản lý”,2026-02-25T15:21:22.472319,,,,,https://benhvienanbinh.vn/sinh-hoat-khoa-hoc-tai-benh-vien-an-binh-suy-giam-thinh-luc-va-roi-loan-tien-dinh-trong-cac-roi-loan-chuyen-hoa-gia-tri-thuc-tien-trong-phat-hien-va-quan-ly/
Sinh hoạt khoa học tại Bệnh viện An Bình: “Suy giảm thính lực và rối loạn tiền đình trong các rối loạn chuyển hóa – giá trị thực tiễn trong phát hiện và quản lý”,2026-02-25T15:21:22.473523,,,,,https://benhvienanbinh.vn/sinh-hoat-khoa-hoc-tai-benh-vien-an-binh-suy-giam-thinh-luc-va-roi-loan-tien-dinh-trong-cac-roi-loan-chuyen-hoa-gia-tri-thuc-tien-trong-phat-hien-va-quan-ly/
"Hội nghị Đại biểu viên chức, người lao động Bệnh viện An Bình năm 2026",2026-02-25T15:21:23.455208,,,,,https://benhvienanbinh.vn/hoi-nghi-dai-bieu-vien-chuc-nguoi-lao-dong-benh-vien-an-binh-nam-2026/
"Hội nghị Đại biểu viên chức, người lao động Bệnh viện An Bình năm 2026",2026-02-25T15:21:23.461308,,,,,https://benhvienanbinh.vn/hoi-nghi-dai-bieu-vien-chuc-nguoi-lao-dong-benh-vien-an-binh-nam-2026/
Bệnh viện An Bình đón tiếp Đoàn chuyên gia Đại học Catholic Louvain và triển khai chương trình “Trị liệu tăng cường HABIT – ILE”,2026-02-25T15:21:24.358767,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-don-tiep-doan-chuyen-gia-dai-hoc-catholic-louvain-va-trien-khai-chuong-trinh-tri-lieu-tang-cuong-habit-ile/
Bệnh viện An Bình đón tiếp Đoàn chuyên gia Đại học Catholic Louvain và triển khai chương trình “Trị liệu tăng cường HABIT – ILE”,2026-02-25T15:21:24.360619,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-don-tiep-doan-chuyen-gia-dai-hoc-catholic-louvain-va-trien-khai-chuong-trinh-tri-lieu-tang-cuong-habit-ile/
Bệnh viện An Bình đang cập nhật giao diện trang thông tin điện tử mới năm 2026 nhằm nâng cao dịch vụ tốt nhất đến người bệnh và thân nhân người bệnh,2026-02-25T15:21:24.856901,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-dang-cap-nhat-giao-dien-trang-thong-tin-dien-tu-moi-nam-2026/
Bệnh viện An Bình đang cập nhật giao diện trang thông tin điện tử mới năm 2026 nhằm nâng cao dịch vụ tốt nhất đến người bệnh và thân nhân người bệnh,2026-02-25T15:21:24.857899,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-dang-cap-nhat-giao-dien-trang-thong-tin-dien-tu-moi-nam-2026/
Đại hội Công đoàn Thành phố Hồ Chí Minh lần thứ 1 – nhiệm kỳ 2025-2030,2026-02-25T15:21:28.528540,,,,,https://benhvienanbinh.vn/dai-hoi-cong-doan-thanh-pho-ho-chi-minh-lan-thu-1-nhiem-ky-2025-2030/
Đại hội Công đoàn Thành phố Hồ Chí Minh lần thứ 1 – nhiệm kỳ 2025-2030,2026-02-25T15:21:28.528540,,,,,https://benhvienanbinh.vn/dai-hoi-cong-doan-thanh-pho-ho-chi-minh-lan-thu-1-nhiem-ky-2025-2030/
Bệnh viện An Bình tổ chức lễ kết nạp Đảng – Chi bộ 2 – 24/12/2025,2026-02-25T15:21:28.778551,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-to-chuc-le-ket-nap-dang-chi-bo-2-24-12-2025/
Bệnh viện An Bình tổ chức lễ kết nạp Đảng – Chi bộ 2 – 24/12/2025,2026-02-25T15:21:28.780553,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-to-chuc-le-ket-nap-dang-chi-bo-2-24-12-2025/
Thông báo mời chào giá Về việc Cung cấp và lắp đặt hệ thống lọc khí HEPA cho hệ thống máy lạnh trung tâm tại khoa Gây mê hồi sức – Bệnh viện An Bình,2026-02-25T15:21:29.915139,,,,,https://benhvienanbinh.vn/thong-bao-moi-chao-gia-ve-viec-cung-cap-va-lap-dat-he-thong-loc-khi-hepa-cho-he-thong-may-lanh-trung-tam-tai-khoa-gay-me-hoi-suc-benh-vien-an-binh/
Thông báo mời chào giá Về việc Cung cấp và lắp đặt hệ thống lọc khí HEPA cho hệ thống máy lạnh trung tâm tại khoa Gây mê hồi sức – Bệnh viện An Bình,2026-02-25T15:21:29.916138,,,,,https://benhvienanbinh.vn/thong-bao-moi-chao-gia-ve-viec-cung-cap-va-lap-dat-he-thong-loc-khi-hepa-cho-he-thong-may-lanh-trung-tam-tai-khoa-gay-me-hoi-suc-benh-vien-an-binh/
Sinh hoạt Câu lạc bộ tim mạch – Cùng nâng cao hiểu biết về Nhồi máu cơ tim,2026-02-25T15:21:30.063976,,,,,https://benhvienanbinh.vn/sinh-hoat-cau-lac-bo-tim-mach-cung-nang-cao-hieu-biet-ve-nhoi-mau-co-tim/
Sinh hoạt Câu lạc bộ tim mạch – Cùng nâng cao hiểu biết về Nhồi máu cơ tim,2026-02-25T15:21:30.064982,,,,,https://benhvienanbinh.vn/sinh-hoat-cau-lac-bo-tim-mach-cung-nang-cao-hieu-biet-ve-nhoi-mau-co-tim/
Liệt tứ chi do khiêng vật nặng sai tư thế – Cuộc chạy đua sinh tử và sự hồi phục ngoạn mục tại Bệnh viện An Bình,2026-02-25T15:21:30.084049,,,,,https://benhvienanbinh.vn/liet-tu-chi-do-khieng-vat-nang-sai-tu-the-cuoc-chay-dua-sinh-tu-va-su-hoi-phuc-ngoan-muc-tai-benh-vien-an-binh/
Liệt tứ chi do khiêng vật nặng sai tư thế – Cuộc chạy đua sinh tử và sự hồi phục ngoạn mục tại Bệnh viện An Bình,2026-02-25T15:21:30.086568,,,,,https://benhvienanbinh.vn/liet-tu-chi-do-khieng-vat-nang-sai-tu-the-cuoc-chay-dua-sinh-tu-va-su-hoi-phuc-ngoan-muc-tai-benh-vien-an-binh/
Đơn vị Thận nhân tạo – Bệnh viện An Bình (TP. Hồ Chí Minh) vừa triển khai thành công kỹ thuật đặt catheter tĩnh mạch trung tâm đường hầm có cuff,2026-02-25T15:21:33.235562,,,,,https://benhvienanbinh.vn/don-vi-than-nhan-tao-benh-vien-an-binh-tp-ho-chi-minh-vua-trien-khai-thanh-cong-ky-thuat-dat-catheter-tinh-mach-trung-tam-duong-ham-co-cuff/
Đơn vị Thận nhân tạo – Bệnh viện An Bình (TP. Hồ Chí Minh) vừa triển khai thành công kỹ thuật đặt catheter tĩnh mạch trung tâm đường hầm có cuff,2026-02-25T15:21:33.235562,,,,,https://benhvienanbinh.vn/don-vi-than-nhan-tao-benh-vien-an-binh-tp-ho-chi-minh-vua-trien-khai-thanh-cong-ky-thuat-dat-catheter-tinh-mach-trung-tam-duong-ham-co-cuff/
2 phút cùng Bác sĩ #85 – Phòng ngừa sâu răng sớm cho trẻ bằng phương pháp Trám bít hố rãnh.,2026-02-25T15:21:33.636092,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-85-phong-ngua-sau-rang-som-cho-tre-bang-phuong-phap-tram-bit-ho-ranh/
2 phút cùng Bác sĩ #85 – Phòng ngừa sâu răng sớm cho trẻ bằng phương pháp Trám bít hố rãnh.,2026-02-25T15:21:33.636092,,,,,https://benhvienanbinh.vn/2-phut-cung-bac-si-85-phong-ngua-sau-rang-som-cho-tre-bang-phuong-phap-tram-bit-ho-ranh/
Lễ Kết nạp Đảng viên Chi bộ Phòng Tài chính – Kế toán ngày 12/12/2025,2026-02-25T15:21:34.151568,,,,,https://benhvienanbinh.vn/le-ket-nap-dang-vien-chi-bo-phong-tai-chinh-ke-toan-ngay-12-12-2025/
Lễ Kết nạp Đảng viên Chi bộ Phòng Tài chính – Kế toán ngày 12/12/2025,2026-02-25T15:21:34.151568,,,,,https://benhvienanbinh.vn/le-ket-nap-dang-vien-chi-bo-phong-tai-chinh-ke-toan-ngay-12-12-2025/
Nhìn lại hành trình tiền sản năm 2025 tại Bệnh viện An Bình,2026-02-25T15:21:35.169460,,,,,https://benhvienanbinh.vn/nhin-lai-hanh-trinh-tien-san-nam-2025-tai-benh-vien-an-binh/
Nhìn lại hành trình tiền sản năm 2025 tại Bệnh viện An Bình,2026-02-25T15:21:35.169460,,,,,https://benhvienanbinh.vn/nhin-lai-hanh-trinh-tien-san-nam-2025-tai-benh-vien-an-binh/
Bệnh viện An Bình tổ chức buổi sinh hoạt chuyên đề “Tối ưu quản lý bệnh thận mạn: Rào cản thực hành và các giải pháp toàn diện.,2026-02-25T15:21:36.093185,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-to-chuc-buoi-sinh-hoat-chuyen-de-toi-uu-quan-ly-benh-than-man-rao-can-thuc-hanh-va-cac-giai-phap-toan-dien/
Bệnh viện An Bình tổ chức buổi sinh hoạt chuyên đề “Tối ưu quản lý bệnh thận mạn: Rào cản thực hành và các giải pháp toàn diện.,2026-02-25T15:21:36.094041,,,,,https://benhvienanbinh.vn/benh-vien-an-binh-to-chuc-buoi-sinh-hoat-chuyen-de-toi-uu-quan-ly-benh-than-man-rao-can-thuc-hanh-va-cac-giai-phap-toan-dien/
